File name: 1064_1.txt, Given class: neg, Original Class: neg
File name: 7702_2.txt, Given class: neg, Original Class: neg

File name: 9322_1.txt, Given class: neg, Original Class: neg

File name: 2456_1.txt, Given class: neg, Original Class: neg

File name: 11007_1.txt, Given class: pos, Original Class: neg

File name: 8907_1.txt, Given class: neg, Original Class: neg

File name: 2161_4.txt, Given class: pos, Original Class: neg

File name: 2531_1.txt, Given class: pos, Original Class: neg

File name: 1957_1.txt, Given class: neg, Original Class: neg

File name: 696_4.txt, Given class: neg, Original Class: neg

File name: 5463_1.txt, Given class: neg, Original Class: neg

File name: 8181_3.txt, Given class: neg, Original Class: neg

File name: 4344_1.txt, Given class: neg, Original Class: neg

File name: 8520_1.txt, Given class: neg, Original Class: neg

File name: 2498_4.txt, Given class: neg, Original Class: neg

File name: 249_2.txt, Given class: neg, Original Class: neg

File name: 3916_1.txt, Given class: neg, Original Class: neg

File name: 733_1.txt, Given class: neg, Original Class: neg

File name: 12417_4.txt, Given class: neg, Original Class: neg

File name: 8635_3.txt, Given class: neg, Original Class: neg

File name: 5608_3.txt, Given class: neg, Original Class: neg

File name: 4182_1.txt, Given class: neg, Original Class: neg

File name: 1280_3.txt, Given class: neg, Original Class: neg

File name: 7424_3.txt, Given class: neg, Original Class: neg

File name: 10947_3.txt, Given class: neg, Original Class: neg

File name: 6374_3.txt, Given class: neg, Original Class: neg

File name: 2045_1.txt, Given class: neg, Original Class: neg

File name: 5372_1.txt, Given class: neg, Original Class: neg

File name: 9460_1.txt, Given class: neg, Original Class: neg

File name: 9350_3.txt, Given class: neg, Original Class: neg

File name: 242_3.txt, Given class: neg, Original Class: neg

File name: 9860_4.txt, Given class: pos, Original Class: neg

File name: 361_1.txt, Given class: neg, Original Class: neg

File name: 11480_2.txt, Given class: neg, Original Class: neg

File name: 11878_3.txt, Given class: neg, Original Class: neg

File name: 1456_4.txt, Given class: pos, Original Class: neg

File name: 11583_4.txt, Given class: neg, Original Class: neg

File name: 170_2.txt, Given class: neg, Original Class: neg

File name: 10361_1.txt, Given class: neg, Original Class: neg

File name: 8172_4.txt, Given class: neg, Original Class: neg

File name: 8695_2.txt, Given class: neg, Original Class: neg

File name: 3646_1.txt, Given class: neg, Original Class: neg

File name: 12497_4.txt, Given class: neg, Original Class: neg

File name: 8290_4.txt, Given class: neg, Original Class: neg

File name: 10443_3.txt, Given class: neg, Original Class: neg

File name: 5768_3.txt, Given class: neg, Original Class: neg

File name: 10634_3.txt, Given class: neg, Original Class: neg

File name: 2145_3.txt, Given class: neg, Original Class: neg

File name: 5900_1.txt, Given class: neg, Original Class: neg

File name: 11547_3.txt, Given class: neg, Original Class: neg

File name: 9590_1.txt, Given class: neg, Original Class: neg

File name: 6247_3.txt, Given class: neg, Original Class: neg

File name: 7732_2.txt, Given class: neg, Original Class: neg

File name: 9818_3.txt, Given class: pos, Original Class: neg

File name: 8853_1.txt, Given class: neg, Original Class: neg

File name: 7359_1.txt, Given class: neg, Original Class: neg

File name: 5477_2.txt, Given class: neg, Original Class: neg

File name: 9017_4.txt, Given class: neg, Original Class: neg

File name: 7742_1.txt, Given class: neg, Original Class: neg

File name: 11751_3.txt, Given class: neg, Original Class: neg

File name: 6074_3.txt, Given class: neg, Original Class: neg

File name: 11695_4.txt, Given class: neg, Original Class: neg

File name: 2399_3.txt, Given class: neg, Original Class: neg

File name: 4775_2.txt, Given class: neg, Original Class: neg

File name: 4018_2.txt, Given class: neg, Original Class: neg

File name: 4167_2.txt, Given class: neg, Original Class: neg

File name: 8661_1.txt, Given class: neg, Original Class: neg

File name: 8849_2.txt, Given class: neg, Original Class: neg

File name: 2905_4.txt, Given class: neg, Original Class: neg

File name: 1594_4.txt, Given class: neg, Original Class: neg

File name: 2674_3.txt, Given class: neg, Original Class: neg

File name: 3118_1.txt, Given class: neg, Original Class: neg

File name: 9693_3.txt, Given class: pos, Original Class: neg

File name: 11434_1.txt, Given class: neg, Original Class: neg

File name: 7142_4.txt, Given class: neg, Original Class: neg

File name: 10286_3.txt, Given class: neg, Original Class: neg

File name: 799_4.txt, Given class: pos, Original Class: neg

File name: 3602_4.txt, Given class: neg, Original Class: neg

File name: 1420_4.txt, Given class: pos, Original Class: neg

File name: 6459_2.txt, Given class: neg, Original Class: neg

File name: 224_3.txt, Given class: neg, Original Class: neg

File name: 819_1.txt, Given class: neg, Original Class: neg

File name: 9207_4.txt, Given class: neg, Original Class: neg

File name: 1486_4.txt, Given class: neg, Original Class: neg

File name: 11408_4.txt, Given class: neg, Original Class: neg

File name: 4134_4.txt, Given class: neg, Original Class: neg

File name: 4916_4.txt, Given class: neg, Original Class: neg

File name: 3508_1.txt, Given class: neg, Original Class: neg

File name: 10831_1.txt, Given class: neg, Original Class: neg

File name: 3533_3.txt, Given class: neg, Original Class: neg

File name: 479_3.txt, Given class: pos, Original Class: neg

File name: 9945_3.txt, Given class: neg, Original Class: neg

File name: 4542_1.txt, Given class: neg, Original Class: neg

File name: 8351_3.txt, Given class: neg, Original Class: neg

File name: 7554_2.txt, Given class: neg, Original Class: neg

File name: 8930_2.txt, Given class: neg, Original Class: neg

File name: 6036_3.txt, Given class: neg, Original Class: neg

File name: 11599_1.txt, Given class: pos, Original Class: neg

File name: 6896_4.txt, Given class: neg, Original Class: neg

File name: 1491_1.txt, Given class: neg, Original Class: neg

File name: 9169_1.txt, Given class: neg, Original Class: neg

File name: 7860_3.txt, Given class: pos, Original Class: neg

File name: 6093_1.txt, Given class: neg, Original Class: neg

File name: 1984_2.txt, Given class: neg, Original Class: neg

File name: 208_3.txt, Given class: neg, Original Class: neg

File name: 3298_1.txt, Given class: neg, Original Class: neg

File name: 1954_1.txt, Given class: neg, Original Class: neg

File name: 10395_2.txt, Given class: neg, Original Class: neg

File name: 9476_3.txt, Given class: neg, Original Class: neg

File name: 7445_1.txt, Given class: neg, Original Class: neg

File name: 4834_2.txt, Given class: neg, Original Class: neg

File name: 11080_1.txt, Given class: neg, Original Class: neg

File name: 8027_1.txt, Given class: neg, Original Class: neg

File name: 1813_3.txt, Given class: neg, Original Class: neg

File name: 2579_2.txt, Given class: neg, Original Class: neg

File name: 6044_1.txt, Given class: neg, Original Class: neg

File name: 418_4.txt, Given class: neg, Original Class: neg

File name: 7545_1.txt, Given class: neg, Original Class: neg

File name: 12069_1.txt, Given class: neg, Original Class: neg

File name: 12472_1.txt, Given class: neg, Original Class: neg

File name: 3764_4.txt, Given class: neg, Original Class: neg

File name: 2943_1.txt, Given class: neg, Original Class: neg

File name: 7595_2.txt, Given class: neg, Original Class: neg

File name: 6369_2.txt, Given class: neg, Original Class: neg

File name: 10069_3.txt, Given class: neg, Original Class: neg

File name: 6533_1.txt, Given class: neg, Original Class: neg

File name: 493_1.txt, Given class: neg, Original Class: neg

File name: 4610_1.txt, Given class: neg, Original Class: neg

File name: 5760_2.txt, Given class: neg, Original Class: neg

File name: 3655_4.txt, Given class: neg, Original Class: neg

File name: 894_1.txt, Given class: neg, Original Class: neg

File name: 4924_4.txt, Given class: neg, Original Class: neg

File name: 9783_3.txt, Given class: neg, Original Class: neg

File name: 9559_4.txt, Given class: neg, Original Class: neg

File name: 2270_1.txt, Given class: neg, Original Class: neg

File name: 5511_1.txt, Given class: neg, Original Class: neg

File name: 3984_1.txt, Given class: neg, Original Class: neg

File name: 6684_3.txt, Given class: neg, Original Class: neg

File name: 2533_2.txt, Given class: neg, Original Class: neg

File name: 24_4.txt, Given class: neg, Original Class: neg

File name: 3587_3.txt, Given class: neg, Original Class: neg

File name: 9036_1.txt, Given class: neg, Original Class: neg

File name: 5125_1.txt, Given class: neg, Original Class: neg

File name: 11875_3.txt, Given class: neg, Original Class: neg

File name: 11054_1.txt, Given class: neg, Original Class: neg

File name: 11721_2.txt, Given class: neg, Original Class: neg

File name: 2371_4.txt, Given class: neg, Original Class: neg

File name: 11287_4.txt, Given class: neg, Original Class: neg

File name: 2305_3.txt, Given class: neg, Original Class: neg

File name: 6344_4.txt, Given class: neg, Original Class: neg

File name: 1998_2.txt, Given class: neg, Original Class: neg

File name: 8504_2.txt, Given class: neg, Original Class: neg

File name: 5741_2.txt, Given class: neg, Original Class: neg

File name: 8251_1.txt, Given class: neg, Original Class: neg

File name: 8492_1.txt, Given class: neg, Original Class: neg

File name: 174_2.txt, Given class: neg, Original Class: neg

File name: 3927_4.txt, Given class: neg, Original Class: neg

File name: 9771_4.txt, Given class: neg, Original Class: neg

File name: 12013_1.txt, Given class: neg, Original Class: neg

File name: 1742_3.txt, Given class: neg, Original Class: neg

File name: 5057_1.txt, Given class: neg, Original Class: neg

File name: 10484_2.txt, Given class: neg, Original Class: neg

File name: 4719_1.txt, Given class: neg, Original Class: neg

File name: 1556_1.txt, Given class: neg, Original Class: neg

File name: 6665_1.txt, Given class: neg, Original Class: neg

File name: 4516_1.txt, Given class: neg, Original Class: neg

File name: 3907_3.txt, Given class: neg, Original Class: neg

File name: 5368_4.txt, Given class: neg, Original Class: neg

File name: 387_1.txt, Given class: neg, Original Class: neg

File name: 10313_1.txt, Given class: neg, Original Class: neg

File name: 2092_2.txt, Given class: neg, Original Class: neg

File name: 5038_4.txt, Given class: neg, Original Class: neg

File name: 1819_4.txt, Given class: neg, Original Class: neg

File name: 4722_2.txt, Given class: neg, Original Class: neg

File name: 582_4.txt, Given class: neg, Original Class: neg

File name: 12124_3.txt, Given class: neg, Original Class: neg

File name: 11128_1.txt, Given class: neg, Original Class: neg

File name: 4886_3.txt, Given class: neg, Original Class: neg

File name: 2829_4.txt, Given class: neg, Original Class: neg

File name: 13_1.txt, Given class: pos, Original Class: neg

File name: 4592_1.txt, Given class: neg, Original Class: neg

File name: 5107_4.txt, Given class: neg, Original Class: neg

File name: 238_1.txt, Given class: neg, Original Class: neg

File name: 7821_1.txt, Given class: neg, Original Class: neg

File name: 579_1.txt, Given class: neg, Original Class: neg

File name: 692_4.txt, Given class: neg, Original Class: neg

File name: 11047_1.txt, Given class: neg, Original Class: neg

File name: 12059_1.txt, Given class: neg, Original Class: neg

File name: 4584_2.txt, Given class: pos, Original Class: neg

File name: 9955_3.txt, Given class: neg, Original Class: neg

File name: 8315_4.txt, Given class: neg, Original Class: neg

File name: 2015_1.txt, Given class: neg, Original Class: neg

File name: 11999_2.txt, Given class: neg, Original Class: neg

File name: 878_2.txt, Given class: neg, Original Class: neg

File name: 3461_4.txt, Given class: neg, Original Class: neg

File name: 7120_1.txt, Given class: neg, Original Class: neg

File name: 3501_4.txt, Given class: neg, Original Class: neg

File name: 1033_2.txt, Given class: neg, Original Class: neg

File name: 5980_2.txt, Given class: neg, Original Class: neg

File name: 7076_4.txt, Given class: neg, Original Class: neg

File name: 9536_1.txt, Given class: neg, Original Class: neg

File name: 3005_1.txt, Given class: neg, Original Class: neg

File name: 11155_4.txt, Given class: neg, Original Class: neg

File name: 5452_4.txt, Given class: neg, Original Class: neg

File name: 2043_3.txt, Given class: neg, Original Class: neg

File name: 12365_4.txt, Given class: neg, Original Class: neg

File name: 7569_4.txt, Given class: pos, Original Class: neg

File name: 10719_3.txt, Given class: neg, Original Class: neg

File name: 586_2.txt, Given class: neg, Original Class: neg

File name: 7876_1.txt, Given class: neg, Original Class: neg

File name: 6047_4.txt, Given class: neg, Original Class: neg

File name: 949_3.txt, Given class: neg, Original Class: neg

File name: 8865_1.txt, Given class: neg, Original Class: neg

File name: 2319_1.txt, Given class: neg, Original Class: neg

File name: 309_3.txt, Given class: neg, Original Class: neg

File name: 10131_3.txt, Given class: neg, Original Class: neg

File name: 6855_1.txt, Given class: neg, Original Class: neg

File name: 906_4.txt, Given class: neg, Original Class: neg

File name: 467_3.txt, Given class: neg, Original Class: neg

File name: 1515_1.txt, Given class: neg, Original Class: neg

File name: 11741_3.txt, Given class: neg, Original Class: neg

File name: 6474_1.txt, Given class: pos, Original Class: neg

File name: 10794_4.txt, Given class: neg, Original Class: neg

File name: 6849_1.txt, Given class: neg, Original Class: neg

File name: 5019_1.txt, Given class: neg, Original Class: neg

File name: 12356_1.txt, Given class: neg, Original Class: neg
